# readings.tsv — canonical merged readings (chars + phrases)
# format: <word>\t<pinyin1>[\t<pinyin2>...]
# sources:
#   - data/readings_unihan.tsv (single chars, Unicode License v3)
#   - data/phrases_composed.tsv (jieba MIT × Unihan readings)
#   - data/heteronyms_curated.tsv (canonical bias for 105 phrases)
# conflict resolution: heteronyms > composed > unihan (disjoint namespaces; no actual collision)
四百户	sibaihu
四百文	sibaiwen
四百斤	sibaijin
四百条	sibaitiao
四百米	sibaimi
四百美元	sibaimeiyuan
四百艘	sibaisou
四百部	sibaibu
四百里	sibaili
四盆	sipen
四盏	sizhan
四盒	sihe
四盘	sipan
四目	simu
四眼	siyan
四眼井	siyanjing
四眼田鸡	siyantianji
四眼鱼	siyanyu
四码	sima
四碗	siwan
四神丸	sishenwan
四票	sipiao
四种	sizhong
四科	sike
四秒	simiao
四秒钟	simiaozhong
四章	sizhang
四端	siduan
四端网络	siduanwangluo
四笔	sibi
四等	sideng
四等奖	sidengjiang
四筒	sitong
四箱	sixiang
四篇	sipian
四米	simi
四类	silei
四类人	sileiren
四粒	sili
四絃琴	sixianqin
四级	siji
四级字	sijizi
四纵	sizong
四纷五落	sifenwuluo
四线	sixian
四组	sizu
四绝	sijue
四维	siwei
四维八德	siweibade
四维动量	siweidongliang
四维张量	siweizhangliang
四维时空	siweishikong
四维空间	siweikongjian
四维路	siweilu
四维速度	siweisudu
四缘	siyuan
四美	simei
四群	siqun
四联	silian
四联单	siliandan
四聚体	sijuti
四股	sigu
四肢	sizhi
四肢发达	sizhifada
四肢无力	sizhiwuli
四肢百体	sizhibaiti
四肢百骸	sizhibaihai
四肢骨	sizhigu
四胎	sitai
四胞胎	sibaotai
四胡	sihu
四脚	sijiao
四脚朝天	sijiaochaotian
四脚蛇	sijiaoshe
四膜虫	simochong
四自	sizi
四至	sizhi
四至八道	sizhibadao
四舅	sijiu
四舍五入	sishewuru
四船	sichuan
四艘	sisou
四色	sise
四色笔	sisebi
四色问题	sisewenti
四节	sijie
四节课	sijieke
四苯硼钠	sibenpengna
四英里	siyingli
四荒	sihuang
四荒八极	sihuangbaji
四药	siyao
四营	siying
四行	sihang	sixing
四街	sijie
四衢八街	siqubajie
四袋	sidai
四角	sijiao
四角俱全	sijiaojuquan
四角号码	sijiaohaoma	sijuehaoma
四角帽	sijiaomao	sijuemao
四角形	sijiaoxing	sijuexing
四言诗	siyanshi
四记	siji
四课	sike
四谛	sidi
四象	sixiang
四起	siqi
四趟	sitang
四跨	sikua
四路	silu
四路纵队	siluzongdui
四蹄	siti
四轮	silun
四轮车	silunche
四轮驱动	silunqudong
四轴挠性	sizhounaoxing
四载	sizai
四辆	siliang
四辑	siji
四边	sibian
四边形	sibianxing
四达	sida
四连冠	silianguan
四逆散	sinisan
四逆汤	sinitang
四通	sitong
四通五达	sitongwuda
四通八达	sitongbada
四通公司	sitonggongsi
四通利方	sitonglifang
四通集团	sitongjituan
四遍	sibian
四道	sidao
四道关	sidaoguan
四道口	sidaokou
四邑	siyi
四邻	silin
四邻八村	silinbacun
四郊	sijiao
四郊多垒	sijiaoduolei
四郎探母	silangtanmu
四部	sibu
四部丛刊	sibucongkan
四部合唱	sibuhechang
四部备要	sibubeiyao
四部委	sibuwei
四部曲	sibuqu
四里	sili
四里八乡	silibaxiang
四重	sichong	sizhong
四重唱	sichongchang
四重奏	sichongzou	sizhongzou
四重峰	sichongfeng	sizhongfeng
四野	siye
四野茫茫	siyemangmang
四铢	sizhu
四锅	siguo
四锤	sichui
四锭	siding
四镇	sizhen
四门	simen
四间	sijian
四间房	sijianfang
四队	sidui
四阵	sizhen
四阶	sijie
四阿	sia
四隅	siyu
四集	siji
四面	simian
四面体	simianti
四面佛	simianfu
四面八方	simianbafang
四面出击	simianchuji
四面受困	simianshoukun
四面受敌	simianshoudi
四面山	simianshan
四面弹	simiandan	simiantan
四面楚歌	simianchuge
四音	siyin
四音节	siyinjie
四页	siye
四顶	siding
四顷	siqing
四项	sixiang
四顾	sigu
四顾无人	siguwuren
四颗	sike
四颗星	sikexing
四餐	sican
四首	sishou
四首歌	sishouge
四马攒蹄	simacuanti
四马难追	simananzhui
四驱车	siquche
四魂	sihun
四魂之玉	sihunzhiyu
囜	nin
囝	jian
回	hui
回不去	huibuqu
回不来	huibulai
回丝	huisi
回中	huizhong
回乡	huixiang
回乡务农	huixiangwunong
回乡证	huixiangzheng
回书	huishu
回事	huishi
回事儿	huishier	huishir
回互	huihu
回交	huijiao
回京	huijing
回人	huiren
回令	huiling
回传	huichuan	huizhuan
回传球	huichuanqiu	huizhuanqiu
回位	huiwei
回信	huixin
回修	huixiu
回光反照	huiguangfanzhao
回光返照	huiguangfanzhao
回光镜	huiguangjing
回冲	huichong
回击	huiji
回函	huihan
回到	huidao
回到未来	huidaoweilai
回力	huili
回力卡环	huilikahuan
回动	huidong
回升	huisheng
回单	huidan
回历	huili
回去	huiqu
回叙	huixu
回叫	huijiao
回台	huitai
回合	huihe
回合制	huihezhi
回吐	huitu
回向	huixiang
回告	huigao
回味	huiwei
回味无穷	huiweiwuqiong
回咬	huiyao
回响	huixiang
回嗔作喜	huichenzuoxi
回嘴	huizui
回嘴百争	huizuibaizheng
回回	huihui
回国	huiguo
回国探亲	huiguotanqin
回圈	huijuan	huiquan
回城	huicheng
回城券	huichengquan
回城卷	huichengjuan
回填	huitian
回填土	huitiantu
回声	huisheng
回声营	huishengying
回复	huifu
回复人	huifuren
回复体	huifuti
回复力矩	huifuliju
回复数	huifushu
回复率	huifulv	huifushuai
回复突变	huifutubian
回大陆	huidailu	huidalu
回天	huitian
回天之力	huitianzhili
回天乏力	huitianfali
回天乏术	huitianfashu
回天倒日	huitiandaori
回天再造	huitianzaizao
回天挽日	huitianwanri
回天无力	huitianwuli
回天无术	huitianwushu
回天转地	huitianzhuandi
回天运斗	huitianyundou
回头	huitou
回头一看	huitouyikan
回头客	huitouke
回头是岸	huitoushian
回头率	huitoulv
回头草	huitoucao
回头见	huitoujian
回头路	huitoulu
回娘家	huiniangjia
回宫	huigong
回家	huijia
回家吧	huijiaba
回家路上	huijialushang
回家途中	huijiatuzhong
回屋	huiwu
回山倒海	huishandaohai
回山转海	huishanzhuanhai
回差现象	huichaixianxiang	huichaxianxiang
回师	huishi
回帖	huitie
回席	huixi
回干就湿	huiganjiushi
回应	huiying
回廊	huilang
回延安	huiyanan
回弹	huitan
回弹力	huidanli	huitanli
回弹性	huidanxing	huitanxing
回归	huigui
回归估计	huiguiguji
回归年	huiguinian
回归方程	huiguifangcheng
回归热	huiguire
回归祖国	huiguizuguo
回归系数	huiguijishu	huiguixishu
回归线	huiguixian
回归自然	huiguiziran
回形夹	huixingjia
回形针	huixingzhen
回得	huide	huidei
回得去	huideiqu	huidequ
回得来	huideilai	huidelai
回心	huixin
回心转意	huixinzhuanyi
回忆	huiyi
回忆录	huiyilu
回忆往事	huiyiwangshi
回忆法	huiyifa
回忆起	huiyiqi
回念	huinian
回想	huixiang
回想出	huixiangchu
回想到	huixiangdao
回想起来	huixiangqilai
回手	huishou
回扣	huikou
回执	huizhi
回执单	huizhidan
回执表	huizhibiao
回扫	huisao
回扫时间	huisaoshijian
回护	huihu
回报	huibao
回报率	huibaolv	huibaoshuai
回拜	huibai
回拨	huibo
回拨卡	huiboka
回授	huishou
回掉	huidiao
回接工具	huijiegongju
回援	huiyuan
回撤	huiche
回收	huishou
回收公司	huishougongsi
回收塔	huishouta
回收期	huishouqi
回收机	huishouji
回收率	huishoulv	huishoushuai
回收站	huishouzhan
回放	huifang
回教	huijiao
回教人	huijiaoren
回教信徒	huijiaoxintu
回教帝国	huijiaodiguo
回教徒	huijiaotu
回敬	huijing
回文	huiwen
回文织锦	huiwenzhijin
回文结构	huiwenjiegou
回文诗	huiwenshi
回旋	huixuan
回旋余地	huixuanyude	huixuanyudi
回旋加速	huixuanjiasu
回旋半径	huixuanbanjing
回旋器	huixuanqi
回旋手机	huixuanshouji
回旋曲	huixuanqu
回旋曲式	huixuanqushi
回旋酶	huixuanmei
回族	huizu
回映	huiying
回春	huichun
回春之术	huichunzhishu
回春作用	huichunzuoyong
回春妙手	huichunmiaoshou
回春方	huichunfang
回暖	huinuan
回望	huiwang
回本	huiben
回来	huilai
回校	huixiao
回档	huidang
回款	huikuan
回母校	huimuxiao
回民	huimin
回民区	huiminqu
回水	huishui
回水温度	huishuiwendu
回汉	huihan
回油泵	huiyoubeng
回波	huibo
回波箱	huiboxiang
回流	huiliu
回流焊	huiliuhan
回流率	huiliulv	huiliushuai
回流阀	huiliufa
回涨	huizhang
回港	huigang
回游	huiyou
回溯	huisu
回溯到	huisudao
回潮	huichao
回潮率	huichaolv	huichaoshuai
回灌	huiguan
回火	huihuo
回炉	huilu
回环	huihuan
回生	huisheng
回生起死	huishengqisi
回用	huiyong
回电	huidian
回目	huimu
回眸	huimou
回眸一笑	huimouyixiao
回礼	huili
回神	huishen
回禀	huibing
回禄	huilu
回禄之灾	huiluzhizai
回程	huicheng
回程票	huichengpiao
回稳	huiwen
回空	huikong
回笼	huilong
回笼觉	huilongjiao	huilongjue
回笼资金	huilongzijin
回答	huida
回答者	huidazhe
回筹转策	huichouzhuance
回签	huiqian
回纥	huihe
回纥兵	huihebing
回纥军	huihejun
回纹柱	huiwenzhu
回纹针	huiwenzhen
回绕	huirao
回绝	huijue
回翔	huixiang
回老家	huilaojia
回肠	huichang
回肠九转	huichangjiuzhuan
回肠伤气	huichangshangqi
回肠寸断	huichangcunduan
回肠百转	huichangbaizhuan
回肠荡气	huichangdangqi
回航	huihang
回航途中	huihangtuzhong
回船转舵	huichuanzhuanduo
回良玉	huiliangyu
回荡	huidang
回落	huiluo
回覆	huifu
回见	huijian
回记得	huijide	huijidei
回访	huifang
回诊	huizhen
回话	huihua
回诵	huisong
回请	huiqing
回调	huidiao	huitiao
回购	huigou
回赎	huishu
回赠	huizeng
回走	huizou
回起	huiqi
回跌	huidie
回路	huilu
回路转	huiluzhuan
回跳	huitiao
回身	huishen
回车	huiche
回车符	huichefu
回车键	huichejian
回转	huizhuan
回转仪	huizhuanyi
回转半径	huizhuanbanjing
回转台	huizhuantai
回转头	huizhuantou
回转式	huizhuanshi
回转木马	huizhuanmuma
回转窑	huizhuanyao
回软	huiruan
回迁	huiqian
回迁房	huiqianfang
回过	huiguo
回过头来	huiguotoulai
回返	huifan
回退	huitui
回退键	huituijian
回送	huisong
回递性	huidixing
回途	huitu
回道	huidao
回避	huibi
回避学习	huibixuexi
回避率	huibilv	huibishuai
回避行为	huibihangwei	huibixingwei
回邪入正	huixieruzheng
回邮	huiyou
回邮信封	huiyouxinfeng
回部	huibu
回采	huicai
回銮	huiluan
回铃音	huilingyin
回销	huixiao
回锅	huiguo
回锅油	huiguoyou
回锅肉	huiguorou
回门	huimen
回防	huifang
回青	huiqing
回音	huiyin
回音壁	huiyinbi
回顾	huigu
回顾历史	huigulishi
回顾展	huiguzhan
回顾性	huiguxing
回顾总结	huiguzongjie
回顾过去	huiguguoqu
回风	huifeng
回风管道	huifengguandao
回飞棒	huifeibang
回馈	huikui
回馈性	huikuixing
回首	huishou
回首往事	huishouwangshi
回马枪	huimaqiang
回驳	huibo
回骂	huima
回魂	huihun
回魂夜	huihunye
回鹘	huigu
回黄转绿	huihuangzhuanlv
回龙	huilong
回龙山	huilongshan
回龙观	huilongguan
囟	xin
囟门	xinmen
因	yin
因为	yinwei
因之	yinzhi
因乌及屋	yinwujiwu
因事	yinshi
因事制宜	yinshizhiyi
因人	yinren
因人事兴	yinrenshixing
因人事废	yinrenshifei
因人制宜	yinrenzhiyi
因人成事	yinrenchengshi
因人施教	yinrenshijiao
因人而异	yinreneryi
因任授官	yinrenshouguan
因企制宜	yinqizhiyi
因公	yingong
因公假私	yingongjiasi
因公护照	yingonghuzhao
因公殉职	yingongxunzhi
因公殉难	yingongxunnan
因公行私	yingongxingsi
因公请假	yingongqingjia
因公负伤	yingongfushang
因其	yinqi
因利乘便	yinlichengbian
因势利导	yinshilidao
因变数	yinbianshu
因变量	yinbianliang
因噎废食	yinyefeishi
因地制宜	yindizhiyi
因子	yinzi
因子分析	yinzifenxi
因小失大	yinxiaoshida
因小见大	yinxiaojianda	yinxiaojiandai	yinxiaoxianda	yinxiaoxiandai
因年而异	yinnianeryi
因应	yinying
因应之道	yinyingzhidao
因式	yinshi
因式分解	yinshifenjie
因循	yinxun
因循坐误	yinxunzuowu
因循守旧	yinxunshoujiu
因循旧规	yinxunjiugui
因循苟且	yinxungouqie
因扎吉	yinzhaji
因故	yingu
因故取消	yinguquxiao
因故未来	yinguweilai
因故辞职	yingucizhi
因敌为资	yindiweizi
因敌取资	yindiquzi
因数	yinshu
因数分解	yinshufenjie
因斯	yinsi
因斯布鲁克	yinsibuluke
因日而异	yinrieryi
因时	yinshi
因时制宜	yinshizhiyi
因时因地	yinshiyinde	yinshiyindi
因明	yinming
因材	yincai
因材施教	yincaishijiao
因果	yinguo
因果关系	yinguoguanji	yinguoguanxi
因果律	yinguolv
因果性	yinguoxing
因果报应	yinguobaoying
因果论	yinguolun
因树为屋	yinshuweiwu
因次	yinci
因此	yinci
因此之故	yincizhigu
因涉嫌	yinshexian
因特	yinte
因特尔	yinteer
因特网	yintewang
因特网址	yintewangzhi
因由	yinyou
因病	yinbing
因病未来	yinbingweilai
因病请假	yinbingqingjia
因着	yinzhao	yinzhe	yinzhuo
因祸为福	yinhuoweifu
因祸得福	yinhuodefu
因私	yinsi
因私护照	yinsihuzhao
因素	yinsu
因素负荷	yinsufuhe
因缘	yinyuan
因缘为市	yinyuanweishi
因缘际会	yinyuanjihui	yinyuanjikuai
因而	yiner
因而是	yinershi
因袭	yinxi
因袭旧规	yinxijiugui
因袭陈规	yinxichengui
因贤任能	yinxianrenneng
因购买	yingoumai
因车祸	yinchehuo
因陀罗	yintuoluo
因陋守旧	yinloushoujiu
因陋就寡	yinloujiugua
因陋就简	yinloujiujian
因难见巧	yinnanjianqiao
因雨	yinyu
因雨取消	yinyuquxiao
因雨延期	yinyuyanqi
因雨暂停	yinyuzanting
因风吹火	yinfengchuihuo
囡	nan
团	tuan
团丁	tuanding
团中央	tuanzhongyang
团代会	tuandaihui
团伙	tuanhuo
团伙化	tuanhuohua
团体	tuanti
团体之间	tuantizhijian
团体会员	tuantihuiyuan	tuantikuaiyuan
团体冠军	tuantiguanjun
团体性	tuantixing
团体操	tuanticao
团体机票	tuantijipiao
团体比赛	tuantibisai
团体活动	tuantihuodong
团体测验	tuanticeyan
团体照	tuantizhao
团体票	tuantipiao
团体赛	tuantisai
团作	tuanzuo
团保	tuanbao
团儿	tuaner	tuanr
团党委	tuandangwei
团务工作	tuanwugongzuo
团区委	tuanquwei
团十三大	tuanshisanda	tuanshisandai
团县委	tuanxianwei
团名	tuanming
团员	tuanyuan
团员意识	tuanyuanyishi
团员证	tuanyuanzheng
团员青年	tuanyuanqingnian
团团	tuantuan
团团围住	tuantuanweizhu
团团圆圆	tuantuanyuanyuan
团团簇簇	tuantuancucu
团团转	tuantuanzhuan
团团长	tuantuanchang	tuantuanzhang
团圆	tuanyuan
团圆夜	tuanyuanye
团圆年	tuanyuannian
团圆日	tuanyuanri
团圆节	tuanyuanjie
团圆饭	tuanyuanfan
团场	tuanchang
团坐	tuanzuo
团块	tuankuai
团城	tuancheng
团头聚面	tuantoujumian
团头鲂	tuantoufang
团契	tuanqi
团委	tuanwei
团委书记	tuanweishuji
团委干部	tuanweiganbu
团子	tuanzi
团小组	tuanxiaozu
团山子	tuanshanzi
团工委	tuangongwei
团市委	tuanshiwei
团干	tuangan
团干部	tuanganbu
团年饭	tuannianfan
团建	tuanjian
团弄	tuannong
团徽	tuanhui
团总支	tuanzongzhi
团扇	tuanshan
团拜	tuanbai
团拜会	tuanbaihui	tuanbaikuai
团支书	tuanzhishu
团支部	tuanzhibu
团政委	tuanzhengwei
团旗	tuanqi
团日	tuanri
团服	tuanfu
团校	tuanxiao
团河	tuanhe
团泊洼	tuanbowa	tuanpowa
团状	tuanzhuang
团省委	tuanshengwei
团章	tuanzhang
团管区	tuanguanqu
团籍	tuanji
团粉	tuanfen
团粒	tuanli
团粒结构	tuanlijiegou
团级	tuanji
团练	tuanlian
团组	tuanzu
团组织	tuanzuzhi
团结	tuanjie
团结一心	tuanjieyixin
团结一致	tuanjieyizhi
团结乡	tuanjiexiang
团结互助	tuanjiehuzhu
团结党	tuanjiedang
团结出版社	tuanjiechubanshe
团结协调	tuanjiexiediao	tuanjiexietiao
团结友爱	tuanjieyouai
团结合作	tuanjiehezuo
团结奋战	tuanjiefenzhan
团结奋斗	tuanjiefendou
团结奋进	tuanjiefenjin
团结报	tuanjiebao
团结拼博	tuanjiepinbo
团结村	tuanjiecun
团结湖	tuanjiehu
团结紧张	tuanjiejinzhang
团结起来	tuanjieqilai
团职	tuanzhi
团聚	tuanju
团脐	tuanqi
团脸	tuanlian
团花	tuanhua
团花簇锦	tuanhuacujin
团茶	tuancha
团藻	tuanzao
团讯	tuanxun
团课	tuanke
团购	tuangou
团购网	tuangouwang
团费	tuanfei
团身	tuanshen
团部	tuanbu
团里	tuanli
团长	tuanzhang
团队	tuandui
团队精神	tuanduijingshen
团队餐	tuanduican
团音	tuanyin
团风	tuanfeng
团风县	tuanfengxian
团鱼	tuanyu
团龄	tuanling
団	tuan
囤	dun
囤积	tunji
囤积居奇	tunjijuqi
囤积者	dunjizhe
囤粮	dunliang
囤聚	tunju
囤货	dunhuo
囥	kang
囦	yuan
囧	jiong
囨	pian
囩	yun
囪	cong
囫	hu
囫囵	hulun
囫囵半片	hulunbanpian
囫囵吞枣	huluntunzao
囫囵竹	hulunzhu
囬	hui
园	yuan
园丁	yuanding
园丁奖	yuandingjiang
园中	yuanzhong
园中园	yuanzhongyuan
园主	yuanzhu
园亭	yuanting
园内	yuannei
园凳	yuandeng
园区	yuanqu
园号	yuanhao
园囿	yuanyou
园圃	yuanpu
园地	yuandi
园外	yuanwai
园子	yuanzi
园寝	yuanqin
园工	yuangong
园庭	yuanting
园形	yuanxing
园数	yuanshu
园木	yuanmu
园林	yuanlin
园林分区	yuanlinfenqu
园林化	yuanlinhua
园林区划	yuanlinquhua
园林城市	yuanlinchengshi
园林学史	yuanlinxueshi
园林局	yuanlinju
园林工具	yuanlingongju
园林工程	yuanlingongcheng
园林建筑	yuanlinjianzhu
园林式	yuanlinshi
园林形式	yuanlinxingshi
园林施工	yuanlinshigong
园林景观	yuanlinjingguan
园林机械	yuanlinjixie
园林植物	yuanlinzhiwu
园林水景	yuanlinshuijing
园林管理	yuanlinguanli
园林绿化	yuanlinlvhua
园林美学	yuanlinmeixue
园林艺术	yuanlinyishu
园林规划	yuanlinguihua
园林设计	yuanlinsheji
园桌	yuanzhuo
园洲	yuanzhou
园滚	yuangun
园满	yuanman
园灯	yuandeng
园点	yuandian
园珠笔	yuanzhubi
园田	yuantian
园田化	yuantianhua
园艺	yuanyi
园艺业	yuanyiye
园艺产品	yuanyichanpin
园艺作物	yuanyizuowu
园艺场	yuanyichang
园艺学	yuanyixue
园艺家	yuanyijia
园艺工具	yuanyigongju
园艺师	yuanyishi
园艺店	yuanyidian
园里	yuanli
园长	yuanchang	yuanzhang
园陵	yuanling
园领杉	yuanlingshan
囮	e
囯	guo
困	kun
困乏	kunfa
困于	kunyu
困人	kunren
困住	kunzhu
困倦	kunjuan
困倦起来	kunjuanqilai
困兽	kunshou
困兽之斗	kunshouzhidou
困兽犹斗	kunshouyoudou
困厄	kune
困围	kunwei
困境	kunjing
困处	kunchu
困守	kunshou
困局	kunju
困心衡虑	kunxinhenglv
困惑	kunhuo
困惑不解	kunhuobujie
困惑混乱	kunhuohunluan
困惫	kunbei
困扰	kunrao
困油	kunyou
困知勉行	kunzhimianxing
困穷	kunqiong
困窘	kunjiong
困竭	kunjie
困累	kunlei
困而不学	kunerbuxue
困而学之	kunerxuezhi
困苦	kunku
困觉	kunjiao
困迫	kunpo
困阨	kune
困难	kunnan
困难严重	kunnanyanchong	kunnanyanzhong
困难性	kunnanxing
困难户	kunnanhu
困难生	kunnansheng
困难群众	kunnanqunzhong
困难者	kunnanzhe
困难职工	kunnanzhigong
困难重重	kunnanchongchong
困顿	kundun
困顿不堪	kundunbukan
困魔咒	kunmozhou
囱	cong
囲	tong
図	tu
围	wei
围上	weishang
围上去	weishangqu
围上来	weishanglai
围下	weixia
围下去	weixiaqu
围下来	weixialai
围产	weichan
围产期	weichanqi
围住	weizhu
围兜	weidou
围兜兜	weidoudou
围兜起来	weidouqilai
围击	weiji
围剿	weijiao
围包	weibao
围嘴	weizui
围困	weikun
围困战	weikunzhan
围地	weide	weidi
围场	weichang
围场县	weichangxian
围场满族蒙古族自治县	weichangmanzumengguzuzizhixian
围场路	weichanglu
围坐	weizuo
围坐在	weizuozai
围坐着	weizuozhao	weizuozhe	weizuozhuo
围垦	weiken
围垦地	weikende	weikendi
围城	weicheng
围城打援	weichengdayuan
围堤	weidi	weiti
围堰	weiyan
围堵	weidu
围墙	weiqiang
围子	weizi
围屋	weiwu
围屏	weiping
围岩	weiyan
围巾	weijin
围得	weide	weidei
围成	weicheng
围打	weida
围抢	weiqiang
围护	weihu
围护结构	weihujiegou
围拢	weilong
围拢过来	weilongguolai
围挡	weidang
围捕	weibu
围擒	weiqin
围攻	weigong
围攻战	weigongzhan
围栅	weizha
围标	weibiao
围栏	weilan
围桌	weizhuo
围棋	weiqi
围棋子	weiqizi
围棋比赛	weiqibisai
围棋王	weiqiwang
围棋界	weiqijie
围棋网	weiqiwang
围棋赛	weiqisai
围棋队	weiqidui
围椿	weichun
围模蜡	weimola	weimula
围歼	weijian
围殴	weiou
围海造地	weihaizaode	weihaizaodi
围湖造田	weihuzaotian
围炉	weilu
围点打援	weidiandayuan
围猎	weilie
围田	weitian
围甲	weijia
围界	weijie
围盘	weipan
围看	weikan
围看着	weikanzhao	weikanzhe	weikanzhuo
围着	weizhao	weizhe	weizhuo
围砌	weiqi
围绕	weirao
围绳	weisheng
围网	weiwang
围网渔业	weiwangyuye
围而不打	weierbuda
围聚	weiju
围脖	weibo
围脖儿	weiboer
围腰布	weiyaobu
围裙	weiqun
围裙带	weiqundai
围裹	weiguo
围观	weiguan
围观者	weiguanzhe
围视	weishi
围起	weiqi
围起来	weiqilai
围过去	weiguoqu
围过来	weiguolai
围追	weizhui
围追堵截	weizhuidujie
围隔	weige
围靠	weikao
围靠在	weikaozai
围魏救赵	weiweijiuzhao
囵	lun
囶	guo
囷	qun
囸	ri
囹	ling
囹圄	lingyu
固	gu
固不可彻	gubukeche
固为	guwei
固习	guxi
固于	guyu
固件	gujian
固位	guwei
固位体	guweiti
固位形	guweixing
固位指	guweizhi
固体	guti
固体化	gutihua
固体声	gutisheng
固体废弃物	gutifeiqiwu
固体废物	gutifeiwu
固体潮	gutichao
固体燃料	gutiranliao
固体物理	gutiwuli
固体电路	gutidianlu
固体蛇	gutishe
固体酒精	gutijiujing
固化	guhua
固化剂	guhuaji
固原	guyuan
固原县	guyuanxian
固原地区	guyuandequ	guyuandiqu
固原市	guyuanshi
固城	gucheng
固墙镇	guqiangzhen
固壁清野	gubiqingye
固如	guru
固始	gushi
固始县	gushixian
固守	gushou
固守岗位	gushougangwei
固守成法	gushouchengfa
固安	guan
固安县	guanxian
固定	guding
固定不动	gudingbudong
固定价格	gudingjiage
固定债务	gudingzhaiwu
固定值	gudingzhi
固定化	gudinghua
固定器	gudingqi
固定字长	gudingzichang	gudingzizhang
固定岗	gudinggang
固定床	gudingchuang
固定座位	gudingzuowei
固定式	gudingshi
固定性	gudingxing
固定成本	gudingchengben
固定指标	gudingzhibiao
固定收入	gudingshouru
固定术	gudingshu
固定架	gudingjia
固定桥	gudingqiao
固定模型	gudingmoxing	gudingmuxing
固定汇率	gudinghuilv
固定汇率制	gudinghuilvzhi	gudinghuishuaizhi
固定沙丘	gudingshaqiu
固定点	gudingdian
固定物	gudingwu
固定班次	gudingbanci
固定码率	gudingmalv	gudingmashuai
固定窗	gudingchuang
固定翼	gudingyi
固定脂	gudingzhi
固定装置	gudingzhuangzhi
固定设备	gudingshebei
固定设置	gudingshezhi
固定资产	gudingzichan
固定资本	gudingziben
固定资金	gudingzijin
固定量	gudingliang
固定额	gudinge
固定首字	gudingshouzi
固实	gushi
固实压缩	gushiyasuo
固实模式	gushimoshi	gushimushi
固山	gushan
固形物	guxingwu
固态	gutai
固态复萌	gutaifumeng
固执	guzhi
固执己见	guzhijijian
固执已见	guzhiyijian	guzhiyixian
固执成见	guzhichengjian
固控指数	gukongzhishu
固无	guwu
固有	guyou
固有分泌	guyoufenmi
固有性	guyouxing
固有文化	guyouwenhua
固有特征	guyoutezheng
固有质量	guyouzhiliang
固有长度	guyouchangdu	guyouzhangdu
固有频率	guyoupinlv
固本	guben
固步自封	gubuzifeng
固氮	gudan
固氮作用	gudanzuoyong
固氮菌	gudanjun
固氮菌属	gudanjunshu
固氮酶	gudanmei
固沙	gusha
固沙林	gushalin
固溶体	gurongti
固然	guran
固然会	guranhui	gurankuai
固特异	guteyi
固疾	guji
固瘤	guliu
固相侵入	guxiangqinru
固相聚合	guxiangjuhe
固着	guzhuo
固砂技术	gushajishu
固砂树脂	gushashuzhi
固红	guhong
固结	gujie
固绿	gulv
固色剂	guseji
固若金汤	guruojintang
固著	guzhao	guzhe	guzhu	guzhuo
固辞	guci
固醇	guchun
固镇	guzhen
固镇县	guzhenxian
固阳	guyang
固阳县	guyangxian
固陋	gulou
固顶	guding
囻	guo
囼	tai
国	guo
国一	guoyi
国一上	guoyishang
国一生	guoyisheng
国一配	guoyipei
国丈	guozhang
国三	guosan
国三上	guosanshang
国三下	guosanxia
国三生	guosansheng
国与国	guoyuguo
国世子	guoshizi
国世平	guoshiping
国东夷	guodongyi
国丞相	guochengxiang
国丧	guosang
国中	guozhong
国中生	guozhongsheng
国中网	guozhongwang
国中罕	guozhonghan
国中青	guozhongqing
国为君	guoweijun
国主	guozhu
国之力	guozhili
国之君	guozhijun
国之基	guozhiji
国之士	guozhishi
国之威	guozhiwei
国之宝	guozhibao
国之干城	guozhigancheng
国之恩	guozhien
国之政	guozhizheng
国之臣	guozhichen
国之航	guozhihang
国乐	guoyue
国乐团	guoletuan	guoyuetuan
国乐家	guolejia	guoyuejia
国乐社	guoleshe	guoyueshe
国九条	guojiutiao
国书	guoshu
国争光	guozhengguang
国事	guoshi
国事犯	guoshifan
国事访问	guoshifangwen
国二	guoer
国二上	guoershang
国二下	guoerxia
国二生	guoersheng
国于民	guoyumin
国亡	guowang
国亡身死	guowangshensi
国交	guojiao
国产	guochan
国产化	guochanhua
国产化率	guochanhualv	guochanhuashuai
国产品牌	guochanpinpai
国产商品	guochanshangpin
国产奔驰	guochanbenchi
国产手机	guochanshouji
国产机	guochanji
国产棉	guochanmian
国产汽车	guochanqiche
国产片	guochanpian
国产电影	guochandianying
国产货	guochanhuo
国产车	guochanche
国产软件	guochanruanjian
国产轿车	guochanjiaoche
国人	guoren
国仁代	guorendai
国仁父	guorenfu
国仁王	guorenwang
国仇	guochou
国仇家恨	guochoujiahen
国代	guodai
国代选举	guodaixuanju
国以民为本	guoyiminweiben
国企	guoqi
国企改革	guoqigaige
国企股	guoqigu
国优	guoyou
国会	guohui
国会制	guohuizhi	guokuaizhi
国会山	guohuishan	guokuaishan
国会议员	guohuiyiyuan	guokuaiyiyuan
国体	guoti
国何益	guoheyi
国作金	guozuojin
国侨办	guoqiaoban
国信	guoxin
国信办	guoxinban
国信证券有限责任公司	guoxinzhengquanyouxianzerengongsi
国信通信	guoxintongxin
国债	guozhai
国债券	guozhaiquan
国债资金	guozhaizijin
国储局	guochuju
国储铜	guochutong
国兀颜	guowuyan
国光	guoguang
国光号	guoguanghao
国光社	guoguangshe
