daoshanqinghai	倒山倾海	ACCEPT
daoyiyoudao	盗亦有道	ACCEPT
daoyizhijiao	道义之交	ACCEPT
daqiaoruozhuo	大巧若拙	ACCEPT
daqingmaqu	打情骂趣	ACCEPT
daqipangbo	大气磅礴	ACCEPT
daquandulan	大权独揽	ACCEPT
daquanpangluo	大权旁落	ACCEPT
darendaliang	大人大量	ACCEPT
darendayi	大仁大义	ACCEPT
darenzhiming	达人知命	ACCEPT
dashafengjing	大煞风景	ACCEPT
dashidafei	大是大非	ACCEPT
dashihuaxiao	大事化小	ACCEPT
dashiyiqu	大势已去	ACCEPT
dashuteshu	大书特书	ACCEPT
dasilaohu	打死老虎	ACCEPT
datiechenre	打铁趁热	ACCEPT
datingguangzhong	大廷广众	ACCEPT
datixiaozuo	大题小做	ACCEPT
daxiangwuxing	大象无形	ACCEPT
daxidabei	大喜大悲	ACCEPT
dayinxisheng	大音希声	ACCEPT
dayiqiqu	大异其趣	ACCEPT
dayoujingting	大有径庭	ACCEPT
dayoukeguan	大有可观	ACCEPT
dayuqingpen	大雨倾盆	ACCEPT
dazhanhongtu	大展宏图	ACCEPT
dazhanshenshou	大展身手	ACCEPT
dazhidayong	大智大勇	ACCEPT
dazhiruoqu	大直若屈	ACCEPT
dazuowenzhang	大做文章	ACCEPT
debubushi	得不补失	ACCEPT
delongwangshu	得陇望蜀	ACCEPT
denggaobifu	登高必赋	ACCEPT
denghuohuihuang	灯火辉煌	ACCEPT
denghuolanshan	灯火阑珊	ACCEPT
dengliangqiguan	等量齐观	ACCEPT
dengmixiaguo	等米下锅	ACCEPT
dengxianshizhi	等闲视之	ACCEPT
deqisuozai	得其所哉	ACCEPT
derensili	得人死力	ACCEPT
deshenghuichao	得胜回朝	ACCEPT
deweicengyou	得未曾有	ACCEPT
deyiyangyang	得意扬扬	ACCEPT
deyizhibi	得意之笔	ACCEPT
diandaoweizhi	点到为止	ACCEPT
dianguangshihuo	电光石火	ACCEPT
dianshanleiming	电闪雷鸣	ACCEPT
diantouchengshi	点头称是	ACCEPT
diaochanmanzuo	貂蝉满座	ACCEPT
diaochongxiaoji	雕虫小计	ACCEPT
diaoerlangdang	吊儿郎当	ACCEPT
diaolonghuafeng	雕龙画凤	ACCEPT
diaozhangzhuoju	雕章琢句	ACCEPT
diaozhangzuoju	雕章琢句	ACCEPT
diaozuanguguai	刁钻古怪	ACCEPT
diaozuankebo	刁钻刻薄	ACCEPT
diashengdiaqi	嗲声嗲气	ACCEPT
dibengshancui	地崩山摧	ACCEPT
diechuangjiawu	叠床架屋	ACCEPT
diedangqifu	跌宕起伏	ACCEPT
diguangrenxi	地广人希	ACCEPT
dijielixing	砥节砺行	ACCEPT
dijiminpin	地瘠民贫	ACCEPT
dijiutianchang	地久天长	ACCEPT
dikaitongchou	敌忾同仇	ACCEPT
dilaotianhuang	地老天荒	ACCEPT
dilieshanbeng	地裂山崩	ACCEPT
dingdingyouming	鼎鼎有名	ACCEPT
dingfengmaoyu	顶风冒雨	ACCEPT
dingguoanbang	定国安邦	ACCEPT
dingluanfushuai	定乱扶衰	ACCEPT
dingqingfuwei	定倾扶危	ACCEPT
dingxingegu	鼎新革故	ACCEPT
dingzhenxuma	顶针续麻	ACCEPT
dingzuerli	鼎足而立	ACCEPT
dingzuersan	鼎足而三	ACCEPT
dingzusanfen	鼎足三分	ACCEPT
dipingtiancheng	地平天成	ACCEPT
direnyideng	低人一等	ACCEPT
dishengxiaqi	低声下气	ACCEPT
dishuichengbing	滴水成冰	ACCEPT
dishuichenghe	滴水成河	ACCEPT
disimansheng	底死谩生	ACCEPT
ditouhayao	低头哈腰	ACCEPT
diuhunluopo	丢魂落魄	ACCEPT
dizhuzhiyi	地主之谊	ACCEPT
dizhuzhongliu	砥柱中流	ACCEPT
dongbuxicou	东补西凑	ACCEPT
dongchaqiuhao	洞察秋毫	ACCEPT
dongchexila	东扯西拉	ACCEPT
dongdangbuan	动荡不安	ACCEPT
dongduoxicang	东躲西藏	ACCEPT
dongjiaxishe	东家西舍	ACCEPT
dongjingyouchang	动静有常	ACCEPT
dongliangzhicai	栋梁之才	ACCEPT
dongliangzhicai	栋梁之材	ACCEPT
dongnanzhimei	东南之美	ACCEPT
dongnuanxialiang	冬暖夏凉	ACCEPT
dongpiaoxidang	东飘西荡	ACCEPT
dongpojingxin	动魄惊心	ACCEPT
dongqiangchuzi	东墙处子	ACCEPT
dongqiuxiage	冬裘夏葛	ACCEPT
dongrenxinxian	动人心弦	ACCEPT
dongrutuotu	动如脱兔	ACCEPT
dongshixiaopin	东施效颦	ACCEPT
dongtianfudi	洞天福地	ACCEPT
dongxinanshuo	东西南朔	ACCEPT
dongyouxidang	东游西荡	ACCEPT
dongyouxiguang	东游西逛	ACCEPT
dongzhecuibeng	栋折榱崩	ACCEPT
dongzhiyiqing	动之以情	ACCEPT
doujiuxueshi	斗酒学士	ACCEPT
doujizougou	斗鸡走狗	ACCEPT
doujueyiyu	斗绝一隅	ACCEPT
doumichibu	斗米尺布	ACCEPT
doupouguafen	豆剖瓜分	ACCEPT
douzheshexing	斗折蛇行	ACCEPT
douzhidouyong	斗智斗勇	ACCEPT
douzhuanxingyi	斗转星移	ACCEPT
duananrushen	断案如神	ACCEPT
duanbingjiezhan	短兵接战	ACCEPT
duanduanzhengzheng	端端正正	ACCEPT
duanfawenshen	断发文身	ACCEPT
duangengpiaoping	断梗飘萍	ACCEPT
duanjingtuiyuan	断井颓垣	ACCEPT
duanjinshaoliang	短斤少两	ACCEPT
duanlanchaobao	断烂朝报	ACCEPT
duannikecha	端倪可察	ACCEPT
duantoujiangjun	断头将军	ACCEPT
duanyipima	短衣匹马	ACCEPT
dubutianxia	独步天下	ACCEPT
dudeliangli	度德量力	ACCEPT
duhuozhongshao	妒火中烧	ACCEPT
duikehuihao	对客挥毫	ACCEPT
duizhengfayao	对症发药	ACCEPT
duizhengzhiyao	对症之药	ACCEPT
dujuhuiyan	独具慧眼	ACCEPT
dujuyige	独具一格	ACCEPT
dulandaquan	独揽大权	ACCEPT
dumenxieke	杜门谢客	ACCEPT
dumunanzhi	独木难支	ACCEPT
dunjikongmen	遁迹空门	ACCEPT
dunshishuoli	敦诗说礼	ACCEPT
dunzuchuixiong	顿足捶胸	ACCEPT
duocaiduozi	多采多姿	ACCEPT
duoduanguayao	多端寡要	ACCEPT
duofeichunshe	多费唇舌	ACCEPT
duoguanqixia	多管齐下	ACCEPT
duokuangerchu	夺眶而出	ACCEPT
duolinianren	多历年稔	ACCEPT
duoliniansuo	多历年所	ACCEPT
duowenqiangji	多闻强记	ACCEPT
dushanwushen	独善吾身	ACCEPT
dushemengshou	毒蛇猛兽	ACCEPT
dushuyizhi	独竖一帜	ACCEPT
dushuzhongzi	读书种子	ACCEPT
duwangdulai	独往独来	ACCEPT
duwushangqing	睹物伤情	ACCEPT
duxianjineng	妒贤嫉能	ACCEPT
duzhihaoxue	笃志好学	ACCEPT
edangbizhou	阿党比周	ACCEPT
eeyangshan	遏恶扬善	ACCEPT
ehuqinyang	饿虎擒羊	ACCEPT
ehutunyang	饿虎吞羊	ACCEPT
emibayin	遏密八音	ACCEPT
enenaiai	恩恩爱爱	ACCEPT
enenyuanyuan	恩恩怨怨	ACCEPT
enuoduozi	婀娜多姿	ACCEPT
enweibingshi	恩威并施	ACCEPT
enzhongrushan	恩重如山	ACCEPT
erbinsimo	耳鬓斯磨	ACCEPT
erlongxizhu	二龙戏珠	ACCEPT
ermubisai	耳目闭塞	ACCEPT
ernvqingchang	儿女情长	ACCEPT
ersanqide	二三其德	ACCEPT
ershizhitan	耳食之谈	ACCEPT
ershizhiyan	耳食之言	ACCEPT
ershuweinve	二竖为虐	ACCEPT
ersunmantang	儿孙满堂	ACCEPT
ertingbafang	耳听八方	ACCEPT
erxingzhihao	二姓之好	ACCEPT
eshengeqi	恶声恶气	ACCEPT
ewantanxi	扼腕叹息	ACCEPT
eyaneyu	恶言恶语	ACCEPT
eyuchanmei	阿谀谄媚	ACCEPT
eyuxiangjia	恶语相加	ACCEPT
eyuxiangxiang	恶语相向	ACCEPT
fabuegui	法不阿贵	ACCEPT
fabuzezhong	法不责众	ACCEPT
facejueke	发策决科	ACCEPT
fafanqili	发凡起例	ACCEPT
fajiazhifu	发家致富	ACCEPT
faliwubian	法力无边	ACCEPT
fancizhongzhong	凡此种种	ACCEPT
fanerbujiao	犯而不校	ACCEPT
fanfanzhibei	泛泛之辈	ACCEPT
fanfanzhitan	泛泛之谈	ACCEPT
fangcunbuluan	方寸不乱	ACCEPT
fangcunzhidi	方寸之地	ACCEPT
fangdanfengliu	放诞风流	ACCEPT
fangeyiji	反戈一击	ACCEPT
fanggezongjiu	放歌纵酒	ACCEPT
fanghuguishan	放虎归山	ACCEPT
fangongdaosuan	反攻倒算	ACCEPT
fangongzixing	反躬自省	ACCEPT
fangyileiju	方以类聚	ACCEPT
fangyuankeshi	方员可施	ACCEPT
fangzongbuji	放纵不羁	ACCEPT
fangzongbuju	放纵不拘	ACCEPT
fanhuasijin	繁花似锦	ACCEPT
fanlaizhangkou	饭来张口	ACCEPT
fanlianwuqing	翻脸无情	ACCEPT
fanmuweichou	反目为仇	ACCEPT
fanpuguizhen	反朴归真	ACCEPT
fanpuguizhen	返朴归真	ACCEPT
fanranhuiwu	幡然悔悟	ACCEPT
fanranxingwu	幡然醒悟	ACCEPT
fanranxingwu	翻然醒悟	ACCEPT
fanrongfuqiang	繁荣富强	ACCEPT
fanshandaohai	翻山倒海	ACCEPT
fanshuyinshui	饭蔬饮水	ACCEPT
fantairouyan	凡胎肉眼	ACCEPT
fantaizhuoti	凡胎浊体	ACCEPT
fanyanjijian	犯颜极谏	ACCEPT
fanyankujian	犯颜苦谏	ACCEPT
fanyansuici	烦言碎辞	ACCEPT
fanyanzhijian	犯颜直谏	ACCEPT
fanzhaohuiguang	返照回光	ACCEPT
fanzhuweike	反主为客	ACCEPT
farenshensheng	发人深省	ACCEPT
fawukedai	法无可贷	ACCEPT
faxianbuling	发宪布令	ACCEPT
faxingzhifu	伐性之斧	ACCEPT
fazifeifu	发自肺腑	ACCEPT
fazongzhishi	发踪指使	ACCEPT
fazuidiaomin	伐罪吊民	ACCEPT
feibangzhimu	诽谤之木	ACCEPT
feichizhongwu	非池中物	ACCEPT
feidongshounian	肥冬瘦年	ACCEPT
feiduanliuchang	飞短流长	ACCEPT
feiefuhuo	飞蛾赴火	ACCEPT
feifanyingtian	沸反盈天	ACCEPT
feifeiqizhu	吠非其主	ACCEPT
feifenzhicai	非分之财	ACCEPT
feifenzhixiang	非分之想	ACCEPT
feigechuanshu	飞鸽传书	ACCEPT
feigeliudan	飞阁流丹	ACCEPT
feigongzhijie	匪躬之节	ACCEPT
feihuangtengda	飞黄腾达	ACCEPT
feijinxinxue	费尽心血	ACCEPT
feijinzhouzhe	费尽周折	ACCEPT
feiliwushi	非礼勿视	ACCEPT
feiranerfan	废然而反	ACCEPT
feishazoushi	飞沙走石	ACCEPT
feishengzhongwai	蜚声中外	ACCEPT
feishizhixin	匪石之心	ACCEPT
feishuertan	废书而叹	ACCEPT
feitongerxi	非同儿戏	ACCEPT
feitongyiban	非同一般	ACCEPT
feitoudamian	肥头大面	ACCEPT
feiwomoshu	非我莫属	ACCEPT
feiwozulei	非我族类	ACCEPT
feixiongrumeng	飞熊入梦	ACCEPT
feiyingzougou	飞鹰走狗	ACCEPT
feizaihenghuo	飞灾横祸	ACCEPT
feizhujianyu	飞珠溅玉	ACCEPT
fenbingbashou	分兵把守	ACCEPT
fenbuyusheng	愤不欲生	ACCEPT
fenfanfuza	纷繁复杂	ACCEPT
fenfayouwei	奋发有为	ACCEPT
fenfenbuping	忿忿不平	ACCEPT
fenfengpiliu	分风劈流	ACCEPT
fenfenmiaomiao	分分秒秒	ACCEPT
fengchenlulu	风尘碌碌	ACCEPT
fengchuilangda	风吹浪打	ACCEPT
fengchuiyulin	风吹雨淋	ACCEPT
fengcifazui	奉辞伐罪	ACCEPT
fengdupianpian	风度翩翩	ACCEPT
fengfengbubu	缝缝补补	ACCEPT
fengfengguangguang	风风光光	ACCEPT
fengguanxiapei	凤冠霞帔	ACCEPT
fenghuanwubin	风鬟雾鬓	ACCEPT
fenghuoliantian	烽火连天	ACCEPT
fengjingbushu	风景不殊	ACCEPT
fengjingruhua	风景如画	ACCEPT
fengjuancanyun	风卷残云	ACCEPT
fengliurenwu	风流人物	ACCEPT
fengmaojidan	凤毛鸡胆	ACCEPT
fengmingxingshi	奉命行事	ACCEPT
fengqiangzhenma	风樯阵马	ACCEPT
fengqingyuelang	风清月朗	ACCEPT
fengrushenming	奉如神明	ACCEPT
fengtangtoubai	冯唐头白	ACCEPT
fengtangyilao	冯唐易老	ACCEPT
fengtuminqing	风土民情	ACCEPT
fengweikaimo	奉为楷模	ACCEPT
fengweizhibao	奉为至宝	ACCEPT
fengxinggushi	奉行故事	ACCEPT
fengxuandianche	风旋电掣	ACCEPT
fengyanfengyu	风言风语	ACCEPT
fengyongerlai	蜂拥而来	ACCEPT
fengyongershang	蜂拥而上	ACCEPT
fengyujiancheng	风雨兼程	ACCEPT
fengyunbianse	风云变色	ACCEPT
fengyunjihui	风云际会	ACCEPT
fengyuntubian	风云突变	ACCEPT
fengzhongcanzhu	风中残烛	ACCEPT
fengziyeli	丰姿冶丽	ACCEPT
fenhaobucha	分毫不差	ACCEPT
fenhaobuqu	分毫不取	ACCEPT
fenhuawajie	分化瓦解	ACCEPT
fenjinheji	分进合击	ACCEPT
fenjiubihe	分久必合	ACCEPT
fenmianzhuchun	粉面朱唇	ACCEPT
fenneizhishi	分内之事	ACCEPT
fenqitianying	愤气填膺	ACCEPT
fenranzuose	忿然作色	ACCEPT
fenruzhihuo	焚如之祸	ACCEPT
fenxiangdingli	焚香顶礼	ACCEPT
fenyongdangxian	奋勇当先	ACCEPT
fenyongzhengxian	奋勇争先	ACCEPT
foxingchanxin	佛性禅心	ACCEPT
foxinshekou	佛心蛇口	ACCEPT
fuchezhigui	覆车之轨	ACCEPT
fudizuoxiao	伏低做小	ACCEPT
fufenhelang	傅粉何郎	ACCEPT
fuguachenli	浮瓜沉李	ACCEPT
fuguibiren	富贵逼人	ACCEPT
fuguibuyin	富贵不淫	ACCEPT
fuguifuyun	富贵浮云	ACCEPT
fuguironghua	富贵荣华	ACCEPT
fuhuaduoluo	腐化堕落	ACCEPT
fuhualangrui	浮花浪蕊	ACCEPT
fuhuishuangxiu	福慧双修	ACCEPT
fuhuxianglong	伏虎降龙	ACCEPT
fujiatianxia	富甲天下	ACCEPT
fulaoxiangqin	父老乡亲	ACCEPT
fulushuangquan	福禄双全	ACCEPT
fumuzhibang	父母之邦	ACCEPT
furenzhijian	妇人之见	ACCEPT
furudonghai	福如东海	ACCEPT
furuningzhi	肤如凝脂	ACCEPT
fushanhuoyin	福善祸淫	ACCEPT
fushengruomeng	浮生若梦	ACCEPT
fushizhangmin	辅世长民	ACCEPT
fushouchenchen	俯首称臣	ACCEPT
fushoujiuqin	俯首就擒	ACCEPT
fushoukangning	福寿康宁	ACCEPT
fushoushuangquan	福寿双全	ACCEPT
fushoutieer	俯首贴耳	ACCEPT
fushouwujiang	福寿无疆	ACCEPT
fushouzhisu	肤受之诉	ACCEPT
fushouzhiyan	肤受之言	ACCEPT
fuweidingqing	扶危定倾	ACCEPT
fuweijipin	扶危济贫	ACCEPT
fuweijiukun	扶危救困	ACCEPT
fuxinzhiji	腹心之疾	ACCEPT
fuxinziwen	抚心自问	ACCEPT
fuxiuergui	拂袖而归	ACCEPT
fuyidabai	浮一大白	ACCEPT
fuyuanliaokuo	幅员辽阔	ACCEPT
fuyuchunqiu	富于春秋	ACCEPT
fuyunbiri	浮云蔽日	ACCEPT
fuzhangdaxiao	抚掌大笑	ACCEPT
fuzhengquxie	扶正祛邪	ACCEPT
fuzhiliushui	付之流水	ACCEPT
fuzhixinling	福至心灵	ACCEPT
fuzimingbi	复子明辟	ACCEPT
fuzizidao	夫子自道	ACCEPT
gaiecongshan	改恶从善	ACCEPT
gaiminghuanxing	改名换姓	ACCEPT
gaimingyixing	改名易姓	ACCEPT
gaiqiyizhi	改旗易帜	ACCEPT
gaishiwushuang	盖世无双	ACCEPT
gaishiyingxiong	盖世英雄	ACCEPT
gaishizhicai	盖世之才	ACCEPT
gaitianhuandi	改天换地	ACCEPT
gandantudi	肝胆涂地	ACCEPT
gangeraorang	干戈扰攘	ACCEPT
gangrouxiangji	刚柔相济	ACCEPT
gangzhibue	刚直不阿	ACCEPT
gankaijiang	感慨激昂	ACCEPT
gankaiwanduan	感慨万端	ACCEPT
gankaiwanqian	感慨万千	ACCEPT
gankaixizhi	感慨系之	ACCEPT
gankuyugong	甘苦与共	ACCEPT
gannuganyan	敢怒敢言	ACCEPT
ganshixiaoyi	旰食宵衣	ACCEPT
ganxinshouji	甘心首疾	ACCEPT
ganzuogandang	敢作敢当	ACCEPT
ganzuoganwei	敢做敢为	ACCEPT
gaocaijizu	高材疾足	ACCEPT
gaodiguijian	高低贵贱	ACCEPT
gaofengjinjie	高风劲节	ACCEPT
gaoguanhoujue	高官厚爵	ACCEPT
gaoliangnianshao	膏粱年少	ACCEPT
gaomusihui	槁木死灰	ACCEPT
gaorenyichou	高人一筹	ACCEPT
gaoshanjunling	高山峻岭	ACCEPT
gaoshanliushui	高山流水	ACCEPT
gaoshanyangzhi	高山仰止	ACCEPT
gaoshizhicai	高世之才	ACCEPT
gaoshourulin	高手如林	ACCEPT
gaoxiaqishou	高下其手	ACCEPT
gaoyuzhidi	膏腴之地	ACCEPT
gaozhenerwo	高枕而卧	ACCEPT
gaozudizi	高足弟子	ACCEPT
gebuxiangrang	各不相让	ACCEPT
gecongqilei	各从其类	ACCEPT
gegejipo	各个击破	ACCEPT
gehuaiguitai	各怀鬼胎	ACCEPT
gejiagehu	各家各户	ACCEPT
gejinqize	各尽其责	ACCEPT
gejiucongxin	革旧从新	ACCEPT
gelingfengsao	各领风骚	ACCEPT
genggengzhongxin	耿耿忠心	ACCEPT
gengminggaixing	更名改姓	ACCEPT
gengshangcenglou	更上层楼	ACCEPT
genshenzhimao	根深枝茂	ACCEPT
gesanchawu	隔三岔五	ACCEPT
geserendeng	各色人等	ACCEPT
geshanshengchang	各擅胜场	ACCEPT
geshizhigan	隔世之感	ACCEPT
gesiqishi	各司其事	ACCEPT
getaiwuxie	歌台舞榭	ACCEPT
geweiqizhu	各为其主	ACCEPT
gexianshentong	各显神通	ACCEPT
geyousuochang	各有所长	ACCEPT
gezhiyiduan	各执一端	ACCEPT
gongchenglvedi	攻城掠地	ACCEPT
gongchengxingman	功成行满	ACCEPT
gongchengyezhan	攻城野战	ACCEPT
gongcheyanjia	宫车晏驾	ACCEPT
gongfengqisheng	躬逢其盛	ACCEPT
gonggaitiandi	功盖天地	ACCEPT
gonggaozhenzhu	功高震主	ACCEPT
gonggongjingjing	恭恭敬敬	ACCEPT
gonggongzhengzheng	工工整整	ACCEPT
gongmingfugui	功名富贵	ACCEPT
gongmodaiyan	功莫大焉	ACCEPT
gongpingwusi	公平无私	ACCEPT
gongqibubei	攻其不备	ACCEPT
gongshoutongmeng	攻守同盟	ACCEPT
gongshouzuikui	功首罪魁	ACCEPT
gongsifenming	公私分明	ACCEPT
gongsuishentui	功遂身退	ACCEPT
gongwanluche	共挽鹿车	ACCEPT
gongwubuke	攻无不克	ACCEPT
gongwubuqu	攻无不取	ACCEPT
gongxianshizu	躬先士卒	ACCEPT
gongxingshijian	躬行实践	ACCEPT
gongxinweishang	攻心为上	ACCEPT
gongyingbeishe	弓影杯蛇	ACCEPT
gongyingfubei	弓影浮杯	ACCEPT
gongzaiqianqiu	功在千秋	ACCEPT
gongzhedaojin	弓折刀尽	ACCEPT
gongzhengbue	公正不阿	ACCEPT
gongzhenglianming	公正廉明	ACCEPT
gongzhengwusi	公正无私	ACCEPT
gongzhongtiguo	公忠体国	ACCEPT
gougouyingying	狗苟蝇营	ACCEPT
gouhunshepo	勾魂摄魄	ACCEPT
gouquanxingming	苟全性命	ACCEPT
gouxindoujiao	钩心斗角	ACCEPT
guadiemianmian	瓜瓞绵绵	ACCEPT
guaduqianchang	挂肚牵肠	ACCEPT
guafendoupou	瓜分豆剖	ACCEPT
guaguanguiqu	挂冠归去	ACCEPT
guaiguaiqiqi	怪怪奇奇	ACCEPT
guaililuanshen	怪力乱神	ACCEPT
guaiqiangguaitiao	怪腔怪调	ACCEPT
guaishilinxun	怪石嶙峋	ACCEPT
gualianxianchi	寡廉鲜耻	ACCEPT
guamuxiangdai	刮目相待	ACCEPT
guamuxiangjian	刮目相见	ACCEPT
guanbaozhijiao	管鲍之交	ACCEPT
guanbuyifang	官不易方	ACCEPT
guancharuwei	观察入微	ACCEPT
guangcaizhaoren	光彩照人	ACCEPT
guangfujiuwu	光复旧物	ACCEPT
guanghuicanlan	光辉灿烂	ACCEPT
guangjieshanyuan	广结善缘	ACCEPT
guangkaimenlu	广开门路	ACCEPT
guangkejianren	光可鉴人	ACCEPT
guangmangsishe	光芒四射	ACCEPT
guangtuzhongmin	广土众民	ACCEPT
guangweirenzhi	广为人知	ACCEPT
guangxianliangli	光鲜亮丽	ACCEPT
guangyanwanzhang	光焰万丈	ACCEPT
guangzhongboshou	广种薄收	ACCEPT
guankuilice	管窥蠡测	ACCEPT
guanmenbihu	关门闭户	ACCEPT
guanninggexi	管宁割席	ACCEPT
guanshantiaodi	关山迢递	ACCEPT
guantongronghui	贯通融会	ACCEPT
guanwangzhilai	观往知来	ACCEPT
guanxiusuchen	贯朽粟陈	ACCEPT
guanzheruyun	观者如云	ACCEPT
guawenshaojian	寡闻少见	ACCEPT
gubiaoaoshi	孤标傲世	ACCEPT
gubuzifeng	固步自封	ACCEPT
guchenniezi	孤臣孽子	ACCEPT
guchunnongshe	鼓唇弄舌	ACCEPT
gudaorechang	古道热肠	ACCEPT
gudichongyou	故地重游	ACCEPT
guerguamu	孤儿寡母	ACCEPT
gugongzhichen	股肱之臣	ACCEPT
gugongzhili	股肱之力	ACCEPT
gugudandan	孤孤单单	ACCEPT
guguozhisi	故国之思	ACCEPT
guhouzhanqian	顾后瞻前	ACCEPT
guigenjiudi	归根究柢	ACCEPT
guiguijuju	规规矩矩	ACCEPT
guikushenhao	鬼哭神嚎	ACCEPT
guimafangniu	归马放牛	ACCEPT
guirenshanwang	贵人善忘	ACCEPT
guizipiaoxiang	桂子飘香	ACCEPT
gujianqingshen	故剑情深	ACCEPT
gujichongshi	故技重施	ACCEPT
gujichongyan	故技重演	ACCEPT
gujingcanxing	顾景惭形	ACCEPT
gujunshenru	孤军深入	ACCEPT
gujunzuozhan	孤军作战	ACCEPT
gukuwuyi	孤苦无依	ACCEPT
gulvchongchong	顾虑重重	ACCEPT
guocongshenmi	过从甚密	ACCEPT
guoerburu	过而不入	ACCEPT
guofuminan	国富民安	ACCEPT
guofuminqiang	国富民强	ACCEPT
guohenjiachou	国恨家仇	ACCEPT
guohezuzi	过河卒子	ACCEPT
guohuacunshen	过化存神	ACCEPT
guojiangbuguo	国将不国	ACCEPT
guomuchengsong	过目成诵	ACCEPT
guomunanwang	过目难忘	ACCEPT
guonandangtou	国难当头	ACCEPT
guoruqiyan	果如其言	ACCEPT
guoshiwushuang	国士无双	ACCEPT
guoshudiluo	果熟蒂落	ACCEPT
gupanshenfei	顾盼神飞	ACCEPT
gupanshenghui	顾盼生辉	ACCEPT
gupanshengzi	顾盼生姿	ACCEPT
gupanzihao	顾盼自豪	ACCEPT
gurouzhiqing	骨肉之情	ACCEPT
gushengxianxian	古圣先贤	ACCEPT
gutengroufei	骨腾肉飞	ACCEPT
gutunanli	故土难离	ACCEPT
guwangtingzhi	姑妄听之	ACCEPT
guwurenxin	鼓舞人心	ACCEPT
guxizhinian	古稀之年	ACCEPT
guyiyouzhi	古已有之	ACCEPT
guyuexuantian	鼓乐喧天	ACCEPT
guzhangzhishang	股掌之上	ACCEPT
guzhennanmian	孤枕难眠	ACCEPT
guzuoxuanxu	故作玄虚	ACCEPT
haibuyangbo	海不扬波	ACCEPT
haidilaoyue	海底捞月	ACCEPT
haidilaozhen	海底捞针	ACCEPT
haijiaotianya	海角天涯	ACCEPT
hairenhaiji	害人害己	ACCEPT
haitianyise	海天一色	ACCEPT
haiwaiqitan	海外奇谈	ACCEPT
haiwutianchou	海屋添筹	ACCEPT
hanbaoyufang	含苞欲放	ACCEPT
handanxuebu	邯郸学步	ACCEPT
handonglayue	寒冬腊月	ACCEPT
hanfenglinlie	寒风凛冽	ACCEPT
hangeburu	扞格不入	ACCEPT
hangounawu	含垢纳污	ACCEPT
hangwuchushen	行伍出身	ACCEPT
hanhuqici	含糊其辞	ACCEPT
hanlaishuwang	寒来暑往	ACCEPT
hanranrumeng	酣然入梦	ACCEPT
hanshupifu	撼树蚍蜉	ACCEPT
hanshuyijie	寒暑易节	ACCEPT
hantouhannao	憨头憨脑	ACCEPT
hanxiaojiuquan	含笑九泉	ACCEPT
hanyuanmobai	含冤莫白	ACCEPT
haobuxianggan	毫不相干	ACCEPT
haofangbuji	豪放不羁	ACCEPT
haofaweishang	毫发未伤	ACCEPT
haofawusun	毫发无损	ACCEPT
haohaoshangshang	浩浩汤汤	ACCEPT
haojingbuchang	好景不常	ACCEPT
haolisihu	毫厘丝忽	ACCEPT
haomengbuchang	好梦不长	ACCEPT
haomoushanduan	好谋善断	ACCEPT
haoqichangcun	浩气长存	ACCEPT
haoqingmanhuai	豪情满怀	ACCEPT
haoqingwanzhang	豪情万丈	ACCEPT
haoranzhengqi	浩然正气	ACCEPT
haoranzhiqi	浩然之气	ACCEPT
haoshanwue	好善恶恶	ACCEPT
haoshengwusha	好生恶杀	ACCEPT
haotaodaku	号啕大哭	ACCEPT
haowuguji	毫无顾忌	ACCEPT
haoxuebujuan	好学不倦	ACCEPT
haoyanxiangquan	好言相劝	ACCEPT
haoyongdouhen	好勇斗狠	ACCEPT
haoyuedangkong	皓月当空	ACCEPT
hebuchutu	河不出图	ACCEPT
hedantongxin	合胆同心	ACCEPT
hedeheneng	何德何能	ACCEPT
hedongshihou	河东狮吼	ACCEPT
heerbuchang	和而不唱	ACCEPT
heerweiyi	合二为一	ACCEPT
hefatongyan	鹤发童颜	ACCEPT
hehemumu	和和睦睦	ACCEPT
heheyanyan	赫赫炎炎	ACCEPT
hehezhangong	赫赫战功	ACCEPT
heibaixiangjian	黑白相间	ACCEPT
heiyunyacheng	黑云压城	ACCEPT
hejiahuanle	阖家欢乐	ACCEPT
hejiatuanyuan	阖家团圆	ACCEPT
hejiubifen	合久必分	ACCEPT
helihuating	鹤唳华亭	ACCEPT
hengdaolima	横刀立马	ACCEPT
henggeyuema	横戈跃马	ACCEPT
henghaerjiang	哼哈二将	ACCEPT
hengheshashu	恒河沙数	ACCEPT
hengjiazhihui	亨嘉之会	ACCEPT
hengmeilengdui	横眉冷对	ACCEPT
hengshuofushi	横槊赋诗	ACCEPT
hengxingbufa	横行不法	ACCEPT
hengxingwuji	横行无忌	ACCEPT
hengxingyishi	横行一时	ACCEPT
henianheyue	何年何月	ACCEPT
hepuhuanzhu	合浦还珠	ACCEPT
heqinghaiyan	河清海晏	ACCEPT
heyiershui	和衣而睡	ACCEPT
heyutianyan	河鱼天雁	ACCEPT
hezeeryu	涸泽而渔	ACCEPT
hezheyayun	合辙押韵	ACCEPT
hezhonggongji	和衷共济	ACCEPT
hezonglianheng	合纵连横	ACCEPT
hezuguachi	何足挂齿	ACCEPT
hezuizhiyou	何罪之有	ACCEPT
hongguangmanmian	红光满面	ACCEPT
hongguzhizhi	鸿鹄之志	ACCEPT
honghonghuohuo	红红火火	ACCEPT
hongnixuezhao	鸿泥雪爪	ACCEPT
